Q,A,label
먹는 약 대신 주사는 어떤가요?,장기지속형 주사제는 경구약과 성분은 동일합니다. 그러나 환자들이 여러 가지 이유로 약물을 규칙적으로 복용하지 못하고 있기 때문에 이를 극복하기 위해 개발된 제형입니다. 따라서 약물 순응도가 낮은 환자들에게는 증상의 개선 및 재발방지에 도움이 될 수 있습니다.,0
조현병치료약과 장기지속형 주사제의 차이는 무엇인가요?,장기지속형 주사제는 경구약과 성분은 동일합니다. 그러나 환자들이 여러 가지 이유로 약물을 규칙적으로 복용하지 못하고 있기 때문에 이를 극복하기 위해 개발된 제형입니다. 따라서 약물 순응도가 낮은 환자들에게는 증상의 개선 및 재발방지에 도움이 될 수 있습니다.,0
장기지속형 주사제와 조현병 치료약 중 어느것이 복용하기 더 쉬울까요?,장기지속형 주사제는 경구약과 성분은 동일합니다. 그러나 환자들이 여러 가지 이유로 약물을 규칙적으로 복용하지 못하고 있기 때문에 이를 극복하기 위해 개발된 제형입니다. 따라서 약물 순응도가 낮은 환자들에게는 증상의 개선 및 재발방지에 도움이 될 수 있습니다.,0
주사로 맞는 치료약도 있다던데 그 방식이 더 효과가 좋나요?,장기지속형 주사제는 경구약과 성분은 동일합니다. 그러나 환자들이 여러 가지 이유로 약물을 규칙적으로 복용하지 못하고 있기 때문에 이를 극복하기 위해 개발된 제형입니다. 따라서 약물 순응도가 낮은 환자들에게는 증상의 개선 및 재발방지에 도움이 될 수 있습니다.,0
장기지속형 주사제가 뭔가요?,장기지속형 주사제는 경구약과 성분은 동일합니다. 그러나 환자들이 여러 가지 이유로 약물을 규칙적으로 복용하지 못하고 있기 때문에 이를 극복하기 위해 개발된 제형입니다. 따라서 약물 순응도가 낮은 환자들에게는 증상의 개선 및 재발방지에 도움이 될 수 있습니다.,0
장기지속형 주사제가 조현병에 도움이 되나요?,장기지속형 주사제는 경구약과 성분은 동일합니다. 그러나 환자들이 여러 가지 이유로 약물을 규칙적으로 복용하지 못하고 있기 때문에 이를 극복하기 위해 개발된 제형입니다. 따라서 약물 순응도가 낮은 환자들에게는 증상의 개선 및 재발방지에 도움이 될 수 있습니다.,0
1. 약물이 저의 어떤 증상에 효과가 있나요,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
약을 먹으면 어떤 증상이 나아지나요?,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
제 증상에 약이 효과가 있을까요?,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
조현병 증상 어느부분에 약물이 효과가 있을까요?,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
약을 먹으면 증상에 호전이 있을까요?,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
약의 효능이 궁금해요,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
약이 어떤 기능을 하나요,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
약물을 먹었을때 뭐가 달라지나요,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
"무감동, 무의지와 같은 음성 증상에 약물치료가 도움이 되나요?","보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
우울감은 어떻게 호전할 수 있을까요?,"보통의 경우, 조현병의 약물치료의 목표가 되는 증상은 망상, 환청, 기이한 말과 행동과 같은 양성 증상입니다. 이에 반해서 상대적으로 무감동, 위축, 무의지와 같은 음성 증상은 약물치료에 잘 반응하지 않습니다. 또한 동반되는 우울감은 항우울제를 사용하면 증상 호전을 기대할 수 있습니다.",0
1. 약을 먹으면 성격이 바뀌지는 않나요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
약을 먹고 성격이 바뀐 것 같아요,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
약을 먹고 다른 사람처럼 바뀌진 않나요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
약을 먹고 정서적인 문제가 생기지는 않나요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
약이 정신적으로 문제를 일으키지는 않나요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
약이 사람의 성격을 이상하게 만들지는 않나요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
약을 먹으면 이상해지지 않나요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
약물을 먹었더니 성격이 바뀐것처럼 보이는데 괜찮은건가요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
항정신병약물들이 성격변화에 영향을 주나요?,"조현병에서 사용하는 약물인 항정신병약물들은 사람의 성격을 빠꾸지는 않습니다. 성격이 바뀌는 것처럼 여겨지는 것은 기존에 악화된 증상들이 약물 복용이후 정상으로 돌아오면서 안정되는
 상태에서 성격이 바뀐 것으로 보여지기 때문입니다",0
1. 약은 제 몸 속에서 어떠한 작용을 하나요?,"약은 몸에 흡수된 뒤에 뇌에서 작용하면서 효과가 나타나게 됩니다. 대부분의 항정신병 약물들이 뇌 신경세포에서 도파민 수용체를 차단하여 상승된 도파민의 효과를 억제하는 작용을 하여 약물 효과를 나타내게 됩니다. 그 결과 증상의 호전도 있지만, 불필요한 부작용 들도 나타날 수 있습니다.",0
2. 항정신병약물이란 것은 무엇인가요?,"약은 몸에 흡수된 뒤에 뇌에서 작용하면서 효과가 나타나게 됩니다. 대부분의 항정신병 약물들이 뇌 신경세포에서 도파민 수용체를 차단하여 상승된 도파민의 효과를 억제하는 작용을 하여 약물 효과를 나타내게 됩니다. 그 결과 증상의 호전도 있지만, 불필요한 부작용 들도 나타날 수 있습니다.",0
3. 이 약물이 어떤 증상에 특히 도움이 되나요?,"약은 몸에 흡수된 뒤에 뇌에서 작용하면서 효과가 나타나게 됩니다. 대부분의 항정신병 약물들이 뇌 신경세포에서 도파민 수용체를 차단하여 상승된 도파민의 효과를 억제하는 작용을 하여 약물 효과를 나타내게 됩니다. 그 결과 증상의 호전도 있지만, 불필요한 부작용 들도 나타날 수 있습니다.",0
